Speaker,Text,Folder,Filename
Speaker 0,Me gustaría la información del programa si cuenta con el espacio.,2023-04-15 00:00:00,ee79615b5cd840a38dceb7c4a77b3192_20230415t16_30_utc.txt
Speaker 1,¿Será que tú me puedes llamar después de las doce?,2023-04-15 00:00:00,ee79615b5cd840a38dceb7c4a77b3192_20230415t16_30_utc.txt
Speaker 0,"Ya no nos encontramos labrando.  Si usted gusta, le envío la información al WhatsApp.  ¿Está bien?",2023-04-15 00:00:00,ee79615b5cd840a38dceb7c4a77b3192_20230415t16_30_utc.txt
Speaker 1,"Sí, es que quería información de cómo puedo aplicar a la beca para la especialización.  ¿Qué requisitos necesito?",2023-04-15 00:00:00,ee79615b5cd840a38dceb7c4a77b3192_20230415t16_30_utc.txt
Speaker 0,"Vale, pues lo primero es que usted debe estar admitida en el programa.  O sea, debe haber realizado todo el proceso de inscripción.  Ese es el principal requisito.  Y lo segundo, ingresa desde el portal del estudiante.  Lo tercero, aplicar a la beca en las fechas estipuladas por la universidad.",2023-04-15 00:00:00,ee79615b5cd840a38dceb7c4a77b3192_20230415t16_30_utc.txt
Speaker 1,¿Todavía estoy a tiempo de aplicar a la beca?,2023-04-15 00:00:00,ee79615b5cd840a38dceb7c4a77b3192_20230415t16_30_utc.txt
Speaker 0,"Claro que sí.  Si gusta, le envío todo detalladamente a su correo o a su WhatsApp y quedo muy atenta a cualquier duda que usted presente.",2023-04-15 00:00:00,ee79615b5cd840a38dceb7c4a77b3192_20230415t16_30_utc.txt
Speaker 1,"Sí, a mi WhatsApp, por favor, que es este número.",2023-04-15 00:00:00,ee79615b5cd840a38dceb7c4a77b3192_20230415t16_30_utc.txt
Speaker 0,"Perfecto.  Muchas gracias, señora Bárbara, que se me viene a su lega.  ",2023-04-15 00:00:00,ee79615b5cd840a38dceb7c4a77b3192_20230415t16_30_utc.txt
Speaker 0,Buenos días.,2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 1,Buenos días.,2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 0,Me gustaría conocer a Natalia.,2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 1,"Con ella, dígame.",2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 0,"Mucho gusto, mi nombre es Valentina Cernan, me estoy comunicando de la Universidad Jaoriana Cali. ¿Cómo está?",2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 1,¿De dónde?,2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 0,Universidad Jaoriana Cali.,2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 1,"Ay, buenos días.",2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 0,El motivo de mi llamada es porque ha presentado interés por la maestría en política social y deseo brindarle información del programa en el momento para atender la llamada.,2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 1,"Eh, ¿Puede llamarme como a las dos de la tarde, por favor?",2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 0,"El día sábado solo elaboramos hasta el mediodía. Si desea, me indica otro día de la próxima semana para comunicarnos.",2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 1,El lunes en la mañana.,2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 0,¿A eso de las diez y media le queda bien?,2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 1,¿Se podría más temprano?,2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 0,"¿Como a las nueve? Nueve, perfecto. Entonces a las nueve me comunico el día. Vale.",2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 1,Listo.,2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 0,"Bueno, que tenga buen día.",2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 1,Muchísimas gracias. Que esté muy bien. Hasta luego. Hasta luego.,2023-04-15 00:00:00,f869ac5bd4244ca0b9bf2dfb10ac77d3_20230415t16_20_utc.txt
Speaker 0,"Buenos días, tengo el gusto de hablar con la señora Paola.  Mucho gusto, mi nombre es Valentina Cernan, me estoy comunicando de la Universidad de Javeriana Cali.  ¿Cómo está?",2023-04-15 00:00:00,fad8f691ea4649729aa116f37373c4bf_20230415t13_33_utc.txt
Speaker 1,"Bien, gracias.",2023-04-15 00:00:00,fad8f691ea4649729aa116f37373c4bf_20230415t13_33_utc.txt
Speaker 0,"Bueno, el motivo de mi llamada es porque ha presentado interés por la especialización en gerencia social y deseo brindarle información del programa.  En el momento, ¿puedo atender la llamada?",2023-04-15 00:00:00,fad8f691ea4649729aa116f37373c4bf_20230415t13_33_utc.txt
Speaker 1,"Sí, me lo cuéntame.",2023-04-15 00:00:00,fad8f691ea4649729aa116f37373c4bf_20230415t13_33_utc.txt
Speaker 0,"Bueno, las inscripciones para este dos mil veintitrés dos ya están abiertas, la especialización tiene una duración de dos semestres, el valor por semestre está en siete millones cuatrocientos cincuenta y cuatro mil pesos, y el valor de los derechos de inscripción es de ciento cuarenta y tres mil pesos.  Para el programa, las clases se dictan cada tres semanas, vendría desde el día jueves hasta el día sábado, desde las ocho de la mañana hasta las seis de la tarde.  Debe contar con una experiencia profesional mínima de tres años, ya sea en sector público, social o empresarial, que cuente con una sensibilidad hacia las problemáticas sociales y que tenga intereses por contribuir significativamente al bienestar de la sociedad.  que cuenta también con intereses en adquirir habilidades gerenciales para poder liderar proyectos sociales.  En este programa vamos a tener asignaturas que nos van a permitir tener una comprensión de los factores económicos y políticos actuales.  Vamos a poder desarrollar competencias gerenciales a través de estudio de casos, de visitas, de discusiones prácticas y vamos a poder homologar algunos créditos para avanzar a la maestría en política social.  ¿Presenta alguna duda hasta el momento?  Yo vi un tema de becas.  Sí, señora, para el programa contamos con el beneficio de la beca posgrado javeriana que brinda un descuento en el valor de la matrícula.  Si es egresado de la universidad javeriana va a obtener un veinte por ciento de descuento y si es egresado de otra universidad un quince por ciento de descuento.  Este descuento se aplica una vez usted sea admitida al programa.",2023-04-15 00:00:00,fad8f691ea4649729aa116f37373c4bf_20230415t13_33_utc.txt
Speaker 1,"Ah, bueno, no, esa sería la única inquietud por.  ahora.",2023-04-15 00:00:00,fad8f691ea4649729aa116f37373c4bf_20230415t13_33_utc.txt
Speaker 0,"Perfecto.  En este momento por WhatsApp le comparto la información del programa.  Cualquier duda o inquietud me escribe.  Si antes de nuevo contacto ha tomado una decisión de ingreso, me avisa para poderle compartir lo que es el enlace y los requisitos de inscripción.  Ah, bueno, señora.  Muchas gracias.  A usted por atenderme.  Que tenga buen día.  Bueno, igualmente.",2023-04-15 00:00:00,fad8f691ea4649729aa116f37373c4bf_20230415t13_33_utc.txt
Speaker 1,Hasta luego.  Gracias.,2023-04-15 00:00:00,fad8f691ea4649729aa116f37373c4bf_20230415t13_33_utc.txt
Speaker 0,"Muy buenos días, tengo el gusto de hablar con el señor John Efraín Castro.",2023-04-15 00:00:00,fb9b79aec05e4539b00ae25228b9f76f_20230415t13_52_utc.txt
Speaker 1,"Sí, dígame.",2023-04-15 00:00:00,fb9b79aec05e4539b00ae25228b9f76f_20230415t13_52_utc.txt
Speaker 0,"Señor John, le habla Cristian Lozano de la Universidad Javeriana de Cali. ¿Cómo se encuentra el día de hoy?",2023-04-15 00:00:00,fb9b79aec05e4539b00ae25228b9f76f_20230415t13_52_utc.txt
Speaker 1,"Bien, Cristian, bien.",2023-04-15 00:00:00,fb9b79aec05e4539b00ae25228b9f76f_20230415t13_52_utc.txt
Speaker 0,"Qué bueno saberlo, señor John. El motivo de mis llamadas es porque has mostrado interés en nuestro diplomado en gestión de riesgos con énfasis en Sagrilab y quería consultarte si presentas alguna duda, alguna inquietud sobre nuestro programa.",2023-04-15 00:00:00,fb9b79aec05e4539b00ae25228b9f76f_20230415t13_52_utc.txt
Speaker 1,"No, me gustaría que por WhatsApp o por correo me mandaran la información para ampliar un poquito más la información.",2023-04-15 00:00:00,fb9b79aec05e4539b00ae25228b9f76f_20230415t13_52_utc.txt
Speaker 0,"Perfecto, ya le comparto entonces toda la información y quedo atento a cualquier duda o inquietud que presente por ese mismo medio, no hay ningún problema.",2023-04-15 00:00:00,fb9b79aec05e4539b00ae25228b9f76f_20230415t13_52_utc.txt
Speaker 1,"Listo, dale, gracias.",2023-04-15 00:00:00,fb9b79aec05e4539b00ae25228b9f76f_20230415t13_52_utc.txt
Speaker 0,"Un feliz día, que estés muy bien.",2023-04-15 00:00:00,fb9b79aec05e4539b00ae25228b9f76f_20230415t13_52_utc.txt
Speaker 1,"Bueno, ok, gracias, hasta luego.",2023-04-15 00:00:00,fb9b79aec05e4539b00ae25228b9f76f_20230415t13_52_utc.txt
Speaker 0,Hasta luego.,2023-04-15 00:00:00,fb9b79aec05e4539b00ae25228b9f76f_20230415t13_52_utc.txt
Speaker 0,"Muy buenos días, tengo el gusto de hablar con la señorita Malory Briseño.  Señorita Malory, te habla Cristian Lozano de la Universidad Javeriana de Cali.  ¿Cómo te encuentras el día de hoy?",2023-04-22a,05d553d3-15e6-4018-bfa6-e3ea120e29c8_20230422T14_54_UTC.txt
Speaker 1,"Bien, gracias.",2023-04-22a,05d553d3-15e6-4018-bfa6-e3ea120e29c8_20230422T14_54_UTC.txt
Speaker 0,"Qué bueno saberlo, señorita Malory.  El motivo de mi llamada es porque has mostrado interés en nuestro diplomado en proyectos ágiles Scrum Master y quería consultarte si presentas alguna duda, alguna inquietud sobre nuestro programa.",2023-04-22a,05d553d3-15e6-4018-bfa6-e3ea120e29c8_20230422T14_54_UTC.txt
Speaker 1,"No, yo ya lo pagué acá con la Bogotá, ¿sabes?",2023-04-22a,05d553d3-15e6-4018-bfa6-e3ea120e29c8_20230422T14_54_UTC.txt
Speaker 0,"Ah, ingresaste a la de Bogotá.",2023-04-22a,05d553d3-15e6-4018-bfa6-e3ea120e29c8_20230422T14_54_UTC.txt
Speaker 1,"Primero y dos de mayo, sí.",2023-04-22a,05d553d3-15e6-4018-bfa6-e3ea120e29c8_20230422T14_54_UTC.txt
Speaker 0,"Comprendo, vale, perfecto.  Igualmente esperamos de pronto poder contar con tu participación en los diferentes programas en la Javeriana Cali.  Quedamos atentos, ¿listo?",2023-04-22a,05d553d3-15e6-4018-bfa6-e3ea120e29c8_20230422T14_54_UTC.txt
Speaker 1,"Vale, gracias.",2023-04-22a,05d553d3-15e6-4018-bfa6-e3ea120e29c8_20230422T14_54_UTC.txt
Speaker 0,"Un feliz día, hasta luego.",2023-04-22a,05d553d3-15e6-4018-bfa6-e3ea120e29c8_20230422T14_54_UTC.txt
Speaker 1,Hasta luego.,2023-04-22a,05d553d3-15e6-4018-bfa6-e3ea120e29c8_20230422T14_54_UTC.txt
Speaker 0,"Bueno, el motivo de mi llamada es porque ha presentado interés por la especialización en ortopedia y traumatología y deseamos brindar información de ese programa. En el momento puedo atender la llamada.",2023-04-22a,0728d6c4-4d61-44fb-9311-3005890db8c6_20230422T14_54_UTC.txt
Speaker 1,"No, en este momento no.",2023-04-22a,0728d6c4-4d61-44fb-9311-3005890db8c6_20230422T14_54_UTC.txt
Speaker 0,"Igual ya la oferta no me interesa. Le entiendo. Bueno, muchas gracias por informar. Que tenga buen día.",2023-04-22a,0728d6c4-4d61-44fb-9311-3005890db8c6_20230422T14_54_UTC.txt
Speaker 1,Muchísimas gracias.,2023-04-22a,0728d6c4-4d61-44fb-9311-3005890db8c6_20230422T14_54_UTC.txt
Speaker 0,Que esté muy bien. Hasta luego.,2023-04-22a,0728d6c4-4d61-44fb-9311-3005890db8c6_20230422T14_54_UTC.txt
Speaker 0,"Muy buenos días.  Me comunico con el señor Jairo Rico.  Señor Jairo, le habla Brigitte Osorio de la Universidad Javeriana Cali.  ¿Cómo se encuentra el día de hoy?",2023-04-22a,089454f4-614f-4e7a-8c75-f3ff84c577f2_20230422T13_27_UTC.txt
Speaker 1,"Muy bien, muchas gracias.",2023-04-22a,089454f4-614f-4e7a-8c75-f3ff84c577f2_20230422T13_27_UTC.txt
Speaker 0,"El motivo de mi llamada es porque usted está interesado en el Diplomado de Gestión Tributaria con énfasis en las NIF.  Le quería preguntar si pudo validar la información, si tiene alguna duda, si desea que le ayude más.",2023-04-22a,089454f4-614f-4e7a-8c75-f3ff84c577f2_20230422T13_27_UTC.txt
Speaker 1,"No, pero por el momento no estaría interesado.",2023-04-22a,089454f4-614f-4e7a-8c75-f3ff84c577f2_20230422T13_27_UTC.txt
Speaker 0,"¿Cuál sería el motivo, señor Jairo?",2023-04-22a,089454f4-614f-4e7a-8c75-f3ff84c577f2_20230422T13_27_UTC.txt
Speaker 1,"No, pues por las condiciones económicas y todo, no tengo accesibilidad por el.  momento.",2023-04-22a,089454f4-614f-4e7a-8c75-f3ff84c577f2_20230422T13_27_UTC.txt
Speaker 0,"Ya lo entiendo.  Y si le diera información de dos formas de financiamiento que nosotros manejamos, ¿estaría interesado?",2023-04-22a,089454f4-614f-4e7a-8c75-f3ff84c577f2_20230422T13_27_UTC.txt
Speaker 1,"Pues aquí, la verdad, no tengo ahorita recursos para acceder al curso.",2023-04-22a,089454f4-614f-4e7a-8c75-f3ff84c577f2_20230422T13_27_UTC.txt
Speaker 0,"Bueno, señor Jairo, muchas gracias por atender mi llamada.  Le recuerdo también que el próximo diplomado va a ser más o menos en el mes de septiembre, entonces para que lo tenga presente y podamos contar con usted en esta fecha.",2023-04-22a,089454f4-614f-4e7a-8c75-f3ff84c577f2_20230422T13_27_UTC.txt
Speaker 1,"Bueno, muchas gracias.",2023-04-22a,089454f4-614f-4e7a-8c75-f3ff84c577f2_20230422T13_27_UTC.txt
Speaker 0,Que esté muy bien.  Hasta luego.,2023-04-22a,089454f4-614f-4e7a-8c75-f3ff84c577f2_20230422T13_27_UTC.txt
Speaker 1,Hasta luego.,2023-04-22a,089454f4-614f-4e7a-8c75-f3ff84c577f2_20230422T13_27_UTC.txt
Speaker 1,"Buenos días, señorita. Hablas con Lorena Gómez. Señorita, hazme un favor. Es que yo el día jueves hice el pago de la inscripción al diplomado de metodologías ágiles, pero no me ha llegado ninguna información a mi correo electrónico.",2023-04-22a,0d8bbe9b-d20c-4f29-bf85-82e5cc07ce64_20230422T16_55_UTC.txt
Speaker 0,¿Cuándo inicia el taller de metodologías?,2023-04-22a,0d8bbe9b-d20c-4f29-bf85-82e5cc07ce64_20230422T16_55_UTC.txt
Speaker 1,El doce de mayo.,2023-04-22a,0d8bbe9b-d20c-4f29-bf85-82e5cc07ce64_20230422T16_55_UTC.txt
Speaker 0,"La información te llega de ingreso, de ingreso, dónde va a ser, dónde se va a realizar, en qué salón, en qué habla o si es online, te llega uno o dos días antes de que inicie el taller. Por ahora no te va a decir.",2023-04-22a,0d8bbe9b-d20c-4f29-bf85-82e5cc07ce64_20230422T16_55_UTC.txt
Speaker 1,"Entiendo, pero yo quiero confirmar que esté inscrita, pues porque hice el pago, pero no tengo ninguna información.",2023-04-22a,0d8bbe9b-d20c-4f29-bf85-82e5cc07ce64_20230422T16_55_UTC.txt
Speaker 0,¿Cuál es tu número de documento?,2023-04-22a,0d8bbe9b-d20c-4f29-bf85-82e5cc07ce64_20230422T16_55_UTC.txt
Speaker 1,"Once cuarenta y tres. Once cuarenta y tres. Ocho, cuatro, tres, tres quince.",2023-04-22a,0d8bbe9b-d20c-4f29-bf85-82e5cc07ce64_20230422T16_55_UTC.txt
Speaker 0,"de tres y once cuarenta y tres, ocho, cuatro, tres, tres, quince. Sí. Claudia Lorena Gómez Paredes. Sí. Dice, sí, aquí dice que ya están inscritas, que ya pagaste. Dice proyectos ágiles. Ah, un poquito. Sí, señorita, ya te encuentras, o sea, con todo al día, no tienes nada pendiente, ya está, como te digo, ya tienes, ya aparece el sistema que ya pagaste y todo en el taller. Y la información, como te digo, te llega al correo uno o dos días antes de iniciar el taller. Ok. Pero ya te encuentras totalmente registrada y registra que ya pagaste también.",2023-04-22a,0d8bbe9b-d20c-4f29-bf85-82e5cc07ce64_20230422T16_55_UTC.txt
Speaker 1,"Bueno, gracias.",2023-04-22a,0d8bbe9b-d20c-4f29-bf85-82e5cc07ce64_20230422T16_55_UTC.txt
Speaker 0,Hasta luego. Con mucho gusto. Hasta luego.,2023-04-22a,0d8bbe9b-d20c-4f29-bf85-82e5cc07ce64_20230422T16_55_UTC.txt
Speaker 0,"¿Aló?  Buenos días.  Sí, buenos días.  Me comunico con Clara Tornado.  Sí, le habla Ingrid Ambula de la Universidad Mariana Cali.  ¿Clara?  Hola, ¿me escuchas?",2023-04-22a,13ee3fa8-5e4d-4d7a-a856-0e0053f04a0d_20230422T16_31_UTC.txt
Speaker 1,¿Aló?  ¿Aló?,2023-04-22a,13ee3fa8-5e4d-4d7a-a856-0e0053f04a0d_20230422T16_31_UTC.txt
Speaker 1,¿Me escuchas?,2023-04-22a,13ee3fa8-5e4d-4d7a-a856-0e0053f04a0d_20230422T16_31_UTC.txt
Speaker 0,Gracias por ver el video.,2023-04-22a,13ee3fa8-5e4d-4d7a-a856-0e0053f04a0d_20230422T16_31_UTC.txt
Speaker 0,"Hola, buenos días.",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 1,Buenos días.,2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,"Sí, mucho gusto. Me hablo de la Universidad Javeriana Cali.",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,Me estoy comunicando con Paula López.,2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 1,"Sí, con ella.",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,"¿Cómo estás, Paula?",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 1,Bien.,2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,"Bueno, me alegra mucho.",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,Estoy llamando como lo acordaba.,2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,Tengo que llamarle el día de hoy para poder brindarle la información sobre el problema en gestión de recetas y lo que es.,2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 1,Correcto.,2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,"Bueno, sí señora. ¿Usted tiene alguna duda en específico o le puedo brindar la información completa?",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 1,"No, primero brindarme la información completa porque sí, no recuerdo muy bien.",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,"Ah, bueno. Entonces, le cuento el título que se le otorga. Es especialista en gestión de las artes y la cultura.",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,"La duración del programa son dos semestres y tiene una modalidad virtual. Este programa es cien por ciento virtual, Paula. Bien. Las clases son asincrónicas, quiere decir que son grabadas y usted podrá disponer de su tiempo para poderse conectar a ellas. ¿De acuerdo? El valor por semestre es de siete millones ciento veintiún mil pesos. Usted este valor lo va a poder financiar con crédito y CETEX hasta un cien por ciento o va a poder hacer una financiación directa con la universidad hasta por el noventa y cinco por ciento. ¿De acuerdo? La tasa de interés que se está manejando para este periodo, si deseas financiar, es del cero coma ocho por ciento. Realmente es muy favorable. Te pregunto, ¿eres de pronto agresada a algún programa de pregrado o posgrado en la Universidad de Bajabriana? ¿Puede ser Bogotá o Cali? No, Bajabriana no. Bueno, entonces te lo pregunto porque vas a poder aplicar a una beca por un descuento del quince por ciento sobre el valor del semestre una vez te admitan al programa. Entonces, ¿qué quiere decir eso? Que pues no necesitas ningún requisito extra relevante, únicamente que seas admitida y tendrás derecho al beneficio. Bien. Entonces debes hacer previamente el proceso de inscripción, pasar por el proceso de admisión y ya una vez admitida podrás aplicar y se te brinda todo el acompañamiento en este proceso. ¿Hasta ahí alguna pregunta, Paula? ¿No hay otro tipo de beca por el promedio que tuve en el pregrado? No señora, por el momento sería la única beca que aplica para este programa, es la beca posgrados. Para no egresados sería el quince por ciento de descuento el apoyo económico.",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 1,¿Para no egresados o egresados?,2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,"Sí, señora, para no egresados. Perfecto, bueno, muchas gracias. Bien, entonces el valor de la inscripción es de ciento cuarenta y tres mil pesos. La inscripción la puedes hacer mediante la página web de la universidad. El proceso es virtual también y en este momento las inscripciones ya están abiertas para que puedas ingresar en este periodo. Te pregunto, ¿deseas ingresar para este periodo? ¿Lo estabas buscando para este periodo? El inicio de clase sería el primero de agosto.",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 1,"No, estaba como más que todo pidiendo información.",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,Solicitando información. ¿Y qué expectativa tienes ahora en cuanto a la parte financiera? Cuéntame.,2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 1,"Sí, más que todo la parte financiera.",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,"Bueno, de todas maneras, mira, las inscripciones estarán abiertas hasta el catorce de julio. Bien, el plazo está bastante amplio para que hagas el proceso. Puedes validar el tema de la financiación. Agendamos una nueva llamada. ¿Bueno? Cortes y precios serían más adelante.",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 1,Serían igualmente como para este semestre.,2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,"Sí. Ah, bueno. Este programa apertura de forma anual. Ya el segundo corte sería para el año. O sea, el segundo periodo del próximo año. ¿Esperarías hasta ese periodo?",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 1,Sí.,2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,"Ah, bueno, se te dificulta un poco la parte financiera, cuéntame, de pronto, ¿por qué no lo tomarías este periodo a ver cómo te puedo ayudar?",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 1,"Sí, por la parte financiera.",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,"Bien. Estoy mirando como otras posibilidades. Ah, bueno, igual no te preocupes, Paula, mira, puedes validarlo y entonces estamos muy pendientes. Si gustas, puedes volver a hacer el registro si decides ingresar para este periodo y entonces estaremos muy atentos, ¿bueno?",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 1,"Claro, perfecto, muchachos.",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,"Que estén bien, con gusto.",2023-04-22a,154104a0-af4b-43c4-ac53-7dcfb0b1fd5a_20230422T15_55_UTC.txt
Speaker 0,"Hola, muy buenos días. Hablo con.",2023-04-22a,164a732e-d1e9-4514-9261-3312ec7bae79_20230422T13_38_UTC.txt
Speaker 1,Sí.,2023-04-22a,164a732e-d1e9-4514-9261-3312ec7bae79_20230422T13_38_UTC.txt
Speaker 0,Hablas con Natalia de la Universidad Sabriana de Cali. ¿Cómo estás?,2023-04-22a,164a732e-d1e9-4514-9261-3312ec7bae79_20230422T13_38_UTC.txt
Speaker 1,Bien.,2023-04-22a,164a732e-d1e9-4514-9261-3312ec7bae79_20230422T13_38_UTC.txt
Speaker 0,Ana Sofía del Mati de mi llamada es porque nos llegó la notificación de que estás interesada en el programa Administración de Empresas. Quería preguntarte si ese es tu programa de interés.,2023-04-22a,164a732e-d1e9-4514-9261-3312ec7bae79_20230422T13_38_UTC.txt
Speaker 1,"Sí, pero todavía no puedo hablar mucho.",2023-04-22a,164a732e-d1e9-4514-9261-3312ec7bae79_20230422T13_38_UTC.txt
Speaker 0,"Ok, ¿te parece que envío la información por WhatsApp y nos comunicamos nuevamente después?",2023-04-22a,164a732e-d1e9-4514-9261-3312ec7bae79_20230422T13_38_UTC.txt
Speaker 1,Sí.,2023-04-22a,164a732e-d1e9-4514-9261-3312ec7bae79_20230422T13_38_UTC.txt
Speaker 0,"Dale, que estés bien. Hasta luego.",2023-04-22a,164a732e-d1e9-4514-9261-3312ec7bae79_20230422T13_38_UTC.txt
Speaker 0,"Buenos días, Universidad Javeriana de Cali, ¿en qué le puedo ayudar?",2023-04-22a,1dcbb12a-3984-4aba-a69f-478967aa0a56_20230422T16_20_UTC.txt
Speaker 1,"Hola, buenos días, ¿cómo estás? ¿Cómo va todo?",2023-04-22a,1dcbb12a-3984-4aba-a69f-478967aa0a56_20230422T16_20_UTC.txt
Speaker 0,Muy bien.,2023-04-22a,1dcbb12a-3984-4aba-a69f-478967aa0a56_20230422T16_20_UTC.txt
Speaker 1,"Ah, bueno, te quería preguntar algo. Es que mira que me he contactado por si quieres un diplomado que ustedes pronto van a tener, que es de manera virtual.",2023-04-22a,1dcbb12a-3984-4aba-a69f-478967aa0a56_20230422T16_20_UTC.txt
Speaker 0,¿Qué diplomado es?,2023-04-22a,1dcbb12a-3984-4aba-a69f-478967aa0a56_20230422T16_20_UTC.txt
Speaker 1,"Es de finanzas. Y pues como voy a enviar la plata, entonces quería como corroborar directamente con ustedes que sí está bien.",2023-04-22a,1dcbb12a-3984-4aba-a69f-478967aa0a56_20230422T16_20_UTC.txt
Speaker 0,El próximo sería diplomado en finanzas corporativas.,2023-04-22a,1dcbb12a-3984-4aba-a69f-478967aa0a56_20230422T16_20_UTC.txt
Speaker 1,"Mira que yo estuve hablando con uno y es este. Ya que no se va a ver nada. Se llama... No, no, no, no, no, no. Ya, se llama... ¿Ustedes tienen uno? La página es virtual.javerianacari.edu.co.",2023-04-22a,1dcbb12a-3984-4aba-a69f-478967aa0a56_20230422T16_20_UTC.txt
Speaker 0,"Pero, pues, necesito saber el nombre del diplomado para buscarlo.",2023-04-22a,1dcbb12a-3984-4aba-a69f-478967aa0a56_20230422T16_20_UTC.txt
